"","participant","activity","body_time_mean_X","body_time_mean_Y","body_time_mean_Z","body_time_stdev_X","body_time_stdev_Y","body_time_stdev_Z","gravity_time_mean_X","gravity_time_mean_Y","gravity_time_mean_Z","gravity_time_stdev_X","gravity_time_stdev_Y","gravity_time_stdev_Z","body_timeJerk_mean_X","body_timeJerk_mean_Y","body_timeJerk_mean_Z","body_timeJerk_stdev_X","body_timeJerk_stdev_Y","body_timeJerk_stdev_Z","gyro_time_mean_X","gyro_time_mean_Y","gyro_time_mean_Z","gyro_time_stdev_X","gyro_time_stdev_Y","gyro_time_stdev_Z","gyro_timeJerk_mean_X","gyro_timeJerk_mean_Y","gyro_timeJerk_mean_Z","gyro_timeJerk_stdev_X","gyro_timeJerk_stdev_Y","gyro_timeJerk_stdev_Z","body_frequency_mean_X","body_frequency_mean_Y","body_frequency_mean_Z","body_frequency_stdev_X","body_frequency_stdev_Y","body_frequency_stdev_Z","body_frequencyJerk_mean_X","body_frequencyJerk_mean_Y","body_frequencyJerk_mean_Z","body_frequencyJerk_stdev_X","body_frequencyJerk_stdev_Y","body_frequencyJerk_stdev_Z","gyro_frequency_mean_X","gyro_frequency_mean_Y","gyro_frequency_mean_Z","gyro_frequency_stdev_X","gyro_frequency_stdev_Y","gyro_frequency_stdev_Z"
"162",27,"walking_upstairs","2.9414738e-001","-6.4059994e-002","-2.3349103e-001","-2.0419661e-001","-8.2773663e-002","-2.4836833e-001","9.6799516e-001","-1.9082313e-001","-1.2392743e-001","-9.1365967e-001","-9.2455063e-001","-7.9280404e-001","5.9018670e-003","-1.5619742e-001","1.5743199e-001","-3.7668833e-001","-2.9859876e-001","-6.1285931e-001","4.9433305e-001","-1.5778665e-001","-1.1381370e-001","-6.7717954e-001","-5.3961253e-001","-2.5868893e-001","-3.0197602e-001","1.1569078e-001","3.3994810e-002","-6.2779281e-001","-7.1623691e-001","-6.7201905e-001","-2.4396216e-001","-8.0853800e-002","-3.6602675e-001","-1.8899292e-001","-1.4169841e-001","-2.4454310e-001","-3.9350706e-001","-2.8489678e-001","-5.5657567e-001","-4.1463011e-001","-3.6795524e-001","-6.6984446e-001","-5.1719625e-001","-5.4455830e-001","-4.3277852e-001","-7.3112752e-001","-5.3976746e-001","-2.7762702e-001"
"163",28,"laying","3.0314603e-001","-3.7872701e-002","-7.7073424e-002","-9.7208851e-001","-7.9337054e-001","-8.9708322e-001","-6.8460146e-001","-4.1411643e-001","-9.3448468e-001","-9.4038085e-001","-8.5736607e-001","-9.1509542e-001","6.5044847e-002","-1.1382040e-001","1.8809381e-002","-9.9004249e-001","-9.7175177e-001","-9.6984986e-001","1.9438252e-001","-1.0828747e-001","-3.3881782e-001","-8.3032089e-001","-9.6313539e-001","-8.4769473e-001","-1.5069886e-001","-3.1297042e-002","3.5881489e-002","-9.1224639e-001","-9.8333387e-001","-9.7767738e-001","-9.7781706e-001","-8.2613479e-001","-9.3578131e-001","-9.6976555e-001","-7.8963471e-001","-8.8549579e-001","-9.8898776e-001","-9.7606536e-001","-9.6601523e-001","-9.9237463e-001","-9.6870251e-001","-9.7218778e-001","-8.3668026e-001","-9.6711422e-001","-8.5948624e-001","-8.3078550e-001","-9.6098671e-001","-8.5770386e-001"
"164",28,"sitting","1.7805985e-001","5.9430594e-002","5.0861565e-002","-9.3711521e-001","-8.1131574e-001","-7.1306740e-001","8.5060484e-001","7.7713845e-002","3.8838912e-001","-8.9316613e-001","-8.5363623e-001","-6.7587645e-001","1.2307306e-001","4.1050040e-002","-1.3688552e-001","-9.3735831e-001","-9.1474279e-001","-9.6005135e-001","-4.6139408e-002","-1.5392420e-001","1.4862318e-001","-9.4168165e-001","-9.2946167e-001","-9.2407191e-001","-1.6070220e-001","-6.5921392e-002","-9.7616414e-002","-9.4352289e-001","-9.6567011e-001","-9.4084728e-001","-9.3016462e-001","-8.7159630e-001","-8.2504397e-001","-9.3995804e-001","-7.9628984e-001","-6.8322536e-001","-9.3827171e-001","-9.1748905e-001","-9.5471182e-001","-9.4197732e-001","-9.1743704e-001","-9.6396593e-001","-9.0467828e-001","-9.3704801e-001","-9.0758512e-001","-9.5502633e-001","-9.2550003e-001","-9.3723029e-001"
"165",28,"standing","2.8538822e-001","1.8487718e-002","-4.5186945e-002","-9.5103215e-001","-8.6124070e-001","-9.1677180e-001","9.4889347e-001","-2.4775248e-001","3.4416009e-002","-9.6587275e-001","-8.8717284e-001","-9.0087146e-001","6.9979021e-002","-4.3470729e-002","-4.8908763e-002","-9.2055806e-001","-8.9584103e-001","-9.2848730e-001","2.9122743e-002","-6.9039040e-002","7.8222358e-002","-9.0357063e-001","-8.5853602e-001","-9.0231611e-001","-9.9345935e-002","-1.5070212e-001","-5.3805101e-002","-8.2887378e-001","-8.9184556e-001","-8.7266953e-001","-9.3747504e-001","-8.6766951e-001","-9.0715744e-001","-9.5752472e-001","-8.6563906e-001","-9.2936434e-001","-9.2050706e-001","-8.9942595e-001","-9.1228660e-001","-9.2788336e-001","-8.9888062e-001","-9.4525488e-001","-8.5461706e-001","-8.3192999e-001","-8.6624534e-001","-9.2016602e-001","-8.7878279e-001","-9.2655971e-001"
"166",28,"walking","2.8656312e-001","-7.7089551e-003","-1.0298695e-001","-4.8786054e-001","-2.6363372e-001","-2.5830377e-001","9.4221398e-001","-2.5336988e-001","-1.0152184e-001","-9.4988002e-001","-9.6794252e-001","-8.2193907e-001","2.3418046e-002","2.2481753e-001","1.9992836e-002","-4.4313494e-001","-3.7651208e-001","-6.2868826e-001","-6.5976339e-001","3.9547922e-001","2.9332165e-001","-6.0030732e-001","-5.8019803e-001","-4.2080028e-001","-2.2324661e-001","-1.1476938e-001","1.5229259e-001","-5.0776281e-001","-7.6745891e-001","-6.3325414e-001","-4.8910643e-001","-2.8563859e-001","-4.0521630e-001","-4.8726094e-001","-2.9819074e-001","-2.4006789e-001","-5.1691040e-001","-4.7579037e-001","-5.9219602e-001","-4.1810492e-001","-3.1330934e-001","-6.6333986e-001","-4.7587519e-001","-6.3918724e-001","-4.2611208e-001","-6.3989320e-001","-5.5040743e-001","-4.7189335e-001"
"167",28,"walking_downstairs","2.8939983e-001","5.7057616e-003","-3.4638630e-002","-1.1682877e-001","-2.7112279e-001","-4.6903377e-001","9.2535166e-001","-2.3406909e-001","-1.0274247e-001","-9.5548900e-001","-9.6180808e-001","-8.3063293e-001","-2.6537946e-002","1.0221027e-001","-1.7708207e-002","-1.8100905e-001","-3.8846248e-001","-5.7876532e-001","-5.6023291e-003","-3.0379089e-005","7.8021683e-002","-5.9550688e-001","-5.4620770e-001","-4.2340525e-001","-6.1261654e-002","4.8783945e-002","1.7465030e-001","-4.9752266e-001","-6.4983390e-001","-5.0542203e-001","-1.4161959e-001","-2.7750224e-001","-4.4094298e-001","-1.0720294e-001","-3.1345303e-001","-5.3026530e-001","-2.5605169e-001","-4.1661258e-001","-5.1506687e-001","-1.7563777e-001","-3.9841152e-001","-6.4394096e-001","-4.5141508e-001","-5.1242347e-001","-3.4530986e-001","-6.4177580e-001","-5.7160169e-001","-5.0410768e-001"
"168",28,"walking_upstairs","1.4131155e-001","-1.2327765e-001","-1.7768453e-001","-2.8914208e-001","-1.8888960e-001","-2.4561983e-001","8.9761531e-001","-2.8425733e-001","-2.4563640e-001","-8.2962197e-001","-7.4191283e-001","-8.1652089e-001","4.0277563e-003","5.6131204e-002","3.1782320e-001","-4.1679907e-001","-4.1602479e-001","-6.8500020e-001","-5.4369072e-001","4.9184123e-001","3.3438442e-001","-4.6870705e-001","-4.2689536e-001","-3.0179015e-001","1.8214911e-001","1.7698423e-002","-1.0470773e-001","-5.1109903e-001","-7.2579571e-001","-6.7501664e-001","-3.3461801e-001","-2.4652237e-001","-4.2971126e-001","-2.7190476e-001","-2.1031180e-001","-2.1194947e-001","-4.4224137e-001","-4.1807346e-001","-6.4350436e-001","-4.4163794e-001","-4.5596373e-001","-7.2603792e-001","-3.2618514e-001","-5.3710690e-001","-4.7858924e-001","-5.1390382e-001","-3.7221971e-001","-3.1663149e-001"
"169",29,"laying","4.6193802e-001","-1.9778153e-002","-1.2989149e-001","-8.9724010e-001","-9.4106851e-001","-9.5132540e-001","-4.8141191e-001","7.6425021e-001","6.6975202e-001","-7.7382705e-001","-9.6855318e-001","-9.2794526e-001","8.6426755e-002","1.5575931e-002","1.5186148e-002","-9.8533048e-001","-9.6821936e-001","-9.8716111e-001","-2.1776092e-002","-3.4316209e-001","5.9487413e-001","-9.6494643e-001","-9.2313583e-001","-8.4997274e-001","-1.3066117e-001","1.1315022e-002","-1.5686316e-001","-9.7745407e-001","-9.8822759e-001","-9.8790286e-001","-9.5742950e-001","-9.4987545e-001","-9.6779871e-001","-8.8080361e-001","-9.3936182e-001","-9.4559145e-001","-9.8520904e-001","-9.6500122e-001","-9.8414960e-001","-9.8679405e-001","-9.7525078e-001","-9.8893087e-001","-9.4821407e-001","-9.3477422e-001","-8.5436667e-001","-9.7052174e-001","-9.1710659e-001","-8.6205945e-001"
"170",29,"sitting","2.5111720e-001","2.2821842e-002","-1.1394802e-001","-9.4295972e-001","-4.5008543e-001","-7.8304972e-001","8.4026498e-001","1.6815632e-001","3.9078171e-001","-8.9321140e-001","-5.2066833e-001","-7.2000926e-001","1.1522075e-001","-2.6031054e-001","-1.6863887e-001","-9.7637077e-001","-9.1678343e-001","-9.7472117e-001","-8.6210278e-002","-2.5495320e-001","2.5345371e-001","-9.5565231e-001","-9.7029164e-001","-9.6367279e-001","-7.1790012e-002","-3.3644468e-002","-7.0395747e-002","-9.6258312e-001","-9.8150746e-001","-9.6106046e-001","-9.4578177e-001","-5.9218815e-001","-8.3425089e-001","-9.4165226e-001","-4.2070206e-001","-7.7288113e-001","-9.7686612e-001","-9.1026200e-001","-9.7378693e-001","-9.7790488e-001","-9.3218947e-001","-9.7394494e-001","-9.3744254e-001","-9.7174404e-001","-9.5242676e-001","-9.6155741e-001","-9.6951937e-001","-9.7154821e-001"
"171",29,"standing","2.7598871e-001","-3.1160090e-002","-8.2191483e-002","-9.8107631e-001","-9.0349685e-001","-9.5119196e-001","9.7258004e-001","2.0627430e-002","6.5239623e-002","-9.9736223e-001","-9.6753024e-001","-9.6441824e-001","8.0121022e-002","1.7490416e-002","3.8266486e-003","-9.6458557e-001","-9.4747837e-001","-9.6887962e-001","-2.7476684e-002","-1.0209917e-001","9.7178603e-002","-8.6451998e-001","-9.6123512e-001","-9.1815601e-001","-7.5962240e-002","-3.8321581e-002","-6.7533010e-002","-9.1079065e-001","-9.7938007e-001","-9.6661772e-001","-9.7335966e-001","-9.2010143e-001","-9.5657113e-001","-9.8517590e-001","-9.0053915e-001","-9.5096804e-001","-9.6437081e-001","-9.4786263e-001","-9.6159636e-001","-9.6806275e-001","-9.5077237e-001","-9.7551886e-001","-8.5887361e-001","-9.6688191e-001","-9.2886519e-001","-8.6737090e-001","-9.5822415e-001","-9.2214017e-001"
"172",29,"walking","2.7247382e-001","-6.2109739e-002","-4.5868551e-002","-2.0767615e-001","-5.2347154e-002","-1.4353145e-001","9.7137336e-001","-1.2125483e-001","9.1272481e-002","-9.3454353e-001","-9.2478058e-001","-8.0651449e-001","-4.0514018e-001","-1.3796811e-001","1.5255632e-002","-2.0457131e-001","-3.1210212e-002","-4.3828565e-001","3.0252016e-001","-1.1781809e-001","7.4552195e-002","-5.5097040e-001","-1.8538248e-001","-3.5811342e-001","-2.9690663e-001","2.1577345e-001","1.4108016e-001","-3.0005902e-001","-6.0323369e-001","-4.6511765e-001","-1.1382450e-001","3.6817151e-002","-2.5532839e-001","-2.4774230e-001","-1.6441835e-001","-1.5038665e-001","-1.9178631e-001","-1.5229253e-003","-3.9710540e-001","-2.9319298e-001","-1.4187134e-001","-4.7663594e-001","-3.1196304e-001","-3.4698779e-001","-3.2225265e-001","-6.3292832e-001","-1.0551821e-001","-4.2890613e-001"
"173",29,"walking_downstairs","4.1449147e-001","-2.6998276e-002","-6.9526894e-002","1.7417707e-001","-1.9021732e-001","-3.2828988e-001","9.2289448e-001","-7.3647913e-002","1.3263665e-001","-9.2568979e-001","-9.2228024e-001","-9.1923044e-001","2.0198035e-001","-2.6978831e-001","1.6231690e-001","6.1848600e-002","-1.1610978e-001","-5.6971195e-001","-1.3251740e-001","9.9599755e-003","5.8224056e-002","-6.2343261e-001","-3.9851834e-001","-3.5718182e-001","9.5693482e-002","-2.0172269e-001","5.8922835e-002","-4.0962957e-001","-7.0226604e-001","-3.7744444e-001","1.8184441e-001","-7.7155733e-002","-3.9047447e-001","1.7112491e-001","-3.0990919e-001","-3.4667042e-001","3.5066745e-002","-1.4743617e-001","-5.2062021e-001","-4.9432839e-003","-1.4160745e-001","-6.1765111e-001","-4.2796654e-001","-4.7673500e-001","-2.4030196e-001","-6.9005304e-001","-3.5904127e-001","-4.5929871e-001"
"174",29,"walking_upstairs","2.0360159e-001","-7.2568160e-002","-2.9439698e-001","-1.4479962e-001","-1.7713689e-001","2.4054371e-001","9.3678378e-001","-1.6246680e-001","1.6491125e-001","-9.2992495e-001","-8.7304864e-001","-6.6507900e-001","6.6423596e-003","-9.5315153e-002","-1.0989451e-001","-3.0579449e-001","-4.0345256e-001","-6.4985272e-001","3.2936498e-001","-3.7470108e-001","2.1041961e-001","-5.1081075e-001","8.6181943e-002","-5.1116141e-001","-1.6404870e-001","-4.2909544e-002","-9.4784297e-002","-4.9417355e-001","-7.4618133e-001","-5.8492924e-001","-2.1783236e-001","-2.3528198e-001","-2.6803909e-001","-1.1760851e-001","-1.9903400e-001","3.6930921e-001","-3.3484106e-001","-4.2347091e-001","-6.1191452e-001","-3.3672240e-001","-4.2196231e-001","-6.8632335e-001","-4.1628664e-001","-4.3601498e-001","-4.5372092e-001","-5.4128487e-001","3.0115655e-001","-5.7618138e-001"
"175",30,"laying","2.8882099e-001","-2.4079879e-002","-8.0723606e-002","-9.4273739e-001","-8.9893241e-001","-9.5063502e-001","-3.5004035e-001","6.3866469e-001","7.7561690e-001","-8.9427435e-001","-9.3956516e-001","-9.3347976e-001","5.5893785e-002","9.3260515e-002","-2.1240975e-002","-9.6862857e-001","-9.4756495e-001","-9.9144405e-001","1.3329749e-001","-3.0569792e-001","3.7059169e-001","-8.2539292e-001","-8.9407056e-001","-8.8635171e-001","-2.1387748e-001","2.2430648e-002","-1.1292728e-001","-9.8256296e-001","-9.7506503e-001","-9.8165434e-001","-9.5140206e-001","-8.9333433e-001","-9.7301396e-001","-9.3934020e-001","-9.0745611e-001","-9.4258686e-001","-9.6988608e-001","-9.4944854e-001","-9.8883459e-001","-9.6999218e-001","-9.4895620e-001","-9.9287088e-001","-8.0437803e-001","-9.0959827e-001","-8.9796256e-001","-8.3262182e-001","-8.8608850e-001","-8.9292533e-001"
"176",30,"sitting","2.2808368e-001","4.5610210e-003","-2.8119668e-002","-9.6086324e-001","-7.4152914e-001","-7.1455023e-001","9.3652653e-001","-4.6098162e-002","2.6506916e-001","-9.2797713e-001","-7.8642434e-001","-6.7344047e-001","9.9967952e-002","-1.2045934e-001","-1.8535928e-001","-9.9172341e-001","-9.8279986e-001","-9.8717751e-001","-4.8135113e-002","-2.4660240e-001","1.7327221e-001","-9.8253806e-001","-9.5349499e-001","-9.6532586e-001","-1.0537121e-001","-6.9598524e-002","-3.6776608e-002","-9.9093192e-001","-9.9224229e-001","-9.9113156e-001","-9.6950441e-001","-8.0808919e-001","-7.9522516e-001","-9.5755107e-001","-7.2705649e-001","-6.9614589e-001","-9.9177121e-001","-9.8471423e-001","-9.8372767e-001","-9.9239310e-001","-9.8163826e-001","-9.8952836e-001","-9.8275099e-001","-9.6121758e-001","-9.7154822e-001","-9.8254614e-001","-9.4944139e-001","-9.6636495e-001"
"177",30,"standing","2.7153236e-001","-1.5991447e-002","-9.9697663e-002","-9.6992670e-001","-9.2627442e-001","-9.0282669e-001","9.7586159e-001","-6.5339575e-002","6.2549545e-002","-9.9649060e-001","-9.8676711e-001","-9.4138820e-001","9.3385753e-002","2.0624707e-002","-7.1184676e-002","-9.5003773e-001","-9.4498880e-001","-9.3371857e-001","-3.9201283e-002","-1.2624858e-001","1.2844040e-001","-9.4415929e-001","-9.4925942e-001","-9.3539807e-001","-1.1230487e-001","-1.8578647e-002","-7.6400854e-002","-9.6585973e-001","-9.5642933e-001","-9.4566803e-001","-9.6040699e-001","-9.2474465e-001","-9.0474932e-001","-9.7463009e-001","-9.3073184e-001","-9.0864525e-001","-9.4785001e-001","-9.4157976e-001","-9.1669731e-001","-9.5734997e-001","-9.5377406e-001","-9.5203579e-001","-9.4103111e-001","-9.4008890e-001","-9.2512230e-001","-9.4545119e-001","-9.5617474e-001","-9.4497914e-001"
"178",30,"walking","2.1862421e-001","-4.5571367e-002","-6.5076716e-002","-3.7886718e-001","-2.3814315e-001","-1.2212624e-001","9.6454704e-001","-1.7170283e-001","-6.4072595e-002","-9.8151994e-001","-9.2467484e-001","-8.8649507e-001","1.8138430e-002","1.3588266e-002","1.7867307e-002","-4.6850749e-001","-2.8437761e-001","-5.7166558e-001","2.8321983e-001","-1.7074534e-001","2.3959555e-002","-4.6882388e-001","-4.0475152e-002","-3.2544117e-001","-1.9082104e-001","-3.0517371e-001","-2.2640100e-002","-5.6769262e-001","-5.5288889e-001","-5.2608373e-001","-4.2133081e-001","-2.6237326e-001","-3.0735934e-001","-3.6278877e-001","-2.7319575e-001","-9.5755151e-002","-5.0550236e-001","-3.4030205e-001","-5.0671189e-001","-4.7662427e-001","-2.7010376e-001","-6.3820969e-001","-4.5223113e-001","-2.0468643e-001","-3.6255498e-001","-4.7909203e-001","4.1553890e-002","-3.7526996e-001"
"179",30,"walking_downstairs","3.0671114e-001","5.8264005e-003","-3.4054177e-002","-2.5575427e-002","7.1960868e-002","-2.8647609e-001","9.5407962e-001","-1.4479266e-001","2.2378993e-003","-9.5954019e-001","-8.1817742e-001","-9.0196278e-001","4.7357792e-001","-1.5662632e-001","-1.4581323e-002","-1.7553185e-001","-1.2252493e-001","-4.6259147e-001","-1.9195064e-002","-1.6480721e-002","1.0030701e-001","-3.7764500e-001","-4.6595462e-001","-2.5883412e-001","-2.7123130e-002","-6.1015898e-002","-1.9801805e-001","-5.0096774e-001","-7.0318860e-001","-4.7579498e-001","6.9096250e-003","4.5637904e-002","-3.6126447e-001","-3.8606532e-002","1.8147849e-002","-3.0143647e-001","-2.0595359e-001","-1.8947897e-001","-4.6214099e-001","-2.1666105e-001","-1.0684772e-001","-4.6161143e-001","-3.0295591e-001","-5.1811386e-001","-2.7203850e-001","-4.0372652e-001","-4.3981134e-001","-3.2222169e-001"
"180",30,"walking_upstairs","1.9875492e-001","-6.2953395e-002","-6.9055153e-002","-3.9729786e-001","-2.9163949e-001","-6.6852675e-002","9.5847458e-001","-2.0780071e-001","-4.8457011e-002","-9.2210182e-001","-8.7273804e-001","-8.2036278e-001","3.2586290e-001","-4.4373951e-001","1.0761901e-001","-6.3022831e-001","-6.8762322e-001","-8.1510704e-001","4.9932609e-001","-1.2163067e-001","1.2500882e-001","-7.1719946e-001","-1.6408360e-001","-3.2890911e-001","-1.7662741e-001","-8.3612293e-002","3.9485377e-002","-7.9055507e-001","-7.9303514e-001","-7.3723843e-001","-4.8849108e-001","-2.9381690e-001","-4.8320393e-001","-3.6474759e-001","-3.3478190e-001","4.0792058e-002","-6.5462828e-001","-7.0521354e-001","-8.0571162e-001","-6.3720575e-001","-6.8891221e-001","-8.2241925e-001","-6.8996203e-001","-5.0287561e-001","-4.5041185e-001","-7.2720905e-001","-1.6781666e-002","-3.5485411e-001"
